# Vega (Alpha Lyrae), CALSPEC alpha_lyr_stis_012.fits
# Source: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/current_calspec/alpha_lyr_stis_012.fits
# wavelength_nm,flux_W_m-2_nm-1
748.607666,1.383700043e-11
749.096094,1.381399994e-11
749.584522,1.379000025e-11
750.072998,1.377900016e-11
750.561426,1.373600012e-11
751.049902,1.368199998e-11
751.538330,1.365699998e-11
752.026807,1.365800029e-11
752.515234,1.362500002e-11
753.003711,1.354300005e-11
753.492139,1.351900036e-11
753.980615,1.352500001e-11
754.469043,1.351800005e-11
754.957519,1.350400014e-11
755.445996,1.350000001e-11
755.934424,1.341999956e-11
756.422900,1.332600030e-11
756.911328,1.331100008e-11
757.399805,1.332399968e-11
757.888281,1.328399946e-11
758.376709,1.323199994e-11
758.865186,1.326800003e-11
759.353662,1.325100030e-11
759.842139,1.318499976e-11
760.330566,1.317699949e-11
760.819043,1.315999976e-11
761.307520,1.314499953e-11
761.795996,1.310299980e-11
762.284424,1.303300023e-11
762.772900,1.300599961e-11
763.261377,1.299700014e-11
763.749853,1.296600050e-11
764.238330,1.293499974e-11
764.726758,1.292799978e-11
765.215234,1.294700014e-11
765.703711,1.291999951e-11
766.192188,1.289400031e-11
766.680664,1.283799955e-11
767.169141,1.281799999e-11
767.657617,1.279000017e-11
768.146045,1.272600025e-11
768.634522,1.268899985e-11
769.122998,1.266299954e-11
769.611475,1.265800020e-11
770.099951,1.264999994e-11
770.588428,1.264899963e-11
771.076904,1.260900051e-11
771.565381,1.256600046e-11
772.053857,1.256200033e-11
772.542334,1.256100002e-11
773.030811,1.249999992e-11
773.519287,1.245900050e-11
774.007764,1.246200032e-11
774.496240,1.245400005e-11
774.984717,1.243099956e-11
775.473193,1.242399961e-11
775.961670,1.235299973e-11
776.450147,1.224700008e-11
776.938623,1.209199962e-11
777.427100,1.184800036e-11
777.915576,1.189500054e-11
778.404053,1.201099997e-11
778.892529,1.207700051e-11
779.381006,1.213300016e-11
779.869482,1.215699985e-11
780.357959,1.213300016e-11
780.846435,1.212600020e-11
781.334912,1.213099954e-11
781.823389,1.209599976e-11
782.311865,1.204299993e-11
782.800342,1.199899957e-11
783.288818,1.194999988e-11
783.777295,1.191600041e-11
784.265772,1.185699983e-11
784.754248,1.186099996e-11
785.242773,1.187600018e-11
785.731250,1.191900023e-11
786.219727,1.190999965e-11
786.708203,1.186099996e-11
787.196680,1.179899956e-11
787.685156,1.174199959e-11
788.173633,1.169500052e-11
788.662109,1.173000030e-11
789.150586,1.172300035e-11
789.639063,1.168599995e-11
790.127539,1.163099950e-11
790.616016,1.165100016e-11
791.104492,1.164899954e-11
791.592969,1.160100016e-11
792.081445,1.158199980e-11
792.569922,1.158599994e-11
793.058398,1.154999985e-11
793.546875,1.152200002e-11
794.035352,1.150599949e-11
794.523828,1.148499962e-11
795.012305,1.144100037e-11
795.500781,1.143099948e-11
795.989258,1.139700001e-11
796.477734,1.134199956e-11
796.966211,1.132700045e-11
797.454687,1.135299965e-11
797.943164,1.136300054e-11
798.431641,1.133199978e-11
798.920117,1.132099969e-11
799.408594,1.127200000e-11
799.897070,1.122899995e-11
800.385547,1.120500026e-11
800.874023,1.121500004e-11
801.362500,1.118000026e-11
801.850977,1.114800030e-11
802.339453,1.112300030e-11
802.827930,1.106300052e-11
803.316406,1.102600011e-11
803.804883,1.098599989e-11
804.293310,1.098400038e-11
804.781787,1.099199953e-11
805.270264,1.102000047e-11
805.758740,1.098199975e-11
806.247217,1.096600033e-11
806.735693,1.094800028e-11
807.224170,1.090299961e-11
807.712598,1.082799961e-11
808.201074,1.080699974e-11
808.689551,1.081600032e-11
809.178027,1.080500023e-11
809.666504,1.081600032e-11
810.154932,1.084400014e-11
810.643408,1.081200018e-11
811.131885,1.078700018e-11
811.620361,1.074100031e-11
812.108789,1.072000044e-11
812.597266,1.071399969e-11
813.085742,1.067399946e-11
813.574170,1.062499977e-11
814.062647,1.057499976e-11
814.551123,1.053100052e-11
815.039551,1.053499954e-11
815.528027,1.056499999e-11
816.016504,1.056699950e-11
816.504932,1.054400012e-11
816.993408,1.053199972e-11
817.481836,1.050100007e-11
817.970312,1.043899966e-11
818.458740,1.039100028e-11
818.947217,1.034999975e-11
819.435644,1.037000041e-11
819.924121,1.038400033e-11
820.412598,1.036300046e-11
820.900977,1.032000041e-11
821.389453,1.026200014e-11
821.877930,1.023400031e-11
822.366406,1.022400054e-11
822.854785,1.019199947e-11
823.343262,1.015699969e-11
823.831738,1.013100048e-11
824.320117,1.018499951e-11
824.808594,1.018499951e-11
825.297070,1.017499973e-11
825.785449,1.014699991e-11
826.273926,1.013299999e-11
826.762305,1.010699968e-11
827.250781,1.008199968e-11
827.739258,1.008100048e-11
828.227637,1.005699968e-11
828.716113,1.001499994e-11
829.204492,9.983499583e-12
829.692969,9.990199779e-12
830.181348,9.997099815e-12
830.669824,9.973799564e-12
831.158301,9.936700351e-12
831.646680,9.935799961e-12
832.135156,9.913100341e-12
832.623535,9.871600204e-12
833.112012,9.842500148e-12
833.600391,9.794699496e-12
834.088769,9.781999655e-12
834.577246,9.756599972e-12
835.065625,9.772900267e-12
835.554102,9.797499478e-12
836.042481,9.793700295e-12
836.530957,9.773399867e-12
837.019336,9.775500409e-12
837.507715,9.774400178e-12
837.996191,9.767899822e-12
838.484570,9.752599839e-12
838.972949,9.718800209e-12
839.461426,9.704500537e-12
839.949805,9.690800384e-12
840.438184,9.644000043e-12
840.926660,9.586399452e-12
841.415039,9.557199476e-12
841.903418,9.555299885e-12
842.391797,9.541000212e-12
842.880273,9.529199652e-12
843.368652,9.460700001e-12
843.857031,9.394000022e-12
844.345410,9.312600135e-12
844.833789,9.254300104e-12
845.322266,9.349400143e-12
845.810644,9.446200488e-12
846.299023,9.423799519e-12
846.787402,9.389899969e-12
847.275781,9.375099586e-12
847.764160,9.392400191e-12
848.252539,9.403200441e-12
848.740918,9.362199904e-12
849.229297,9.292799863e-12
849.717676,9.152300029e-12
850.206055,9.039000104e-12
850.694434,9.090799780e-12
851.182812,9.203500184e-12
851.671191,9.313300131e-12
852.159570,9.392100431e-12
852.647949,9.381899702e-12
853.136328,9.323599670e-12
853.624707,9.187899885e-12
854.113086,8.941399843e-12
854.601465,8.791600226e-12
855.089844,8.901400173e-12
855.578125,9.075700191e-12
856.066504,9.240500032e-12
856.554883,9.354500508e-12
857.043262,9.397399525e-12
857.531641,9.373199994e-12
858.019922,9.256799771e-12
858.508301,9.094699993e-12
858.996680,8.885899794e-12
859.485059,8.656499961e-12
859.973340,8.510799843e-12
860.461719,8.618399883e-12
860.950098,8.871899881e-12
861.438379,9.101600029e-12
861.926758,9.252200117e-12
862.415039,9.345999530e-12
862.903418,9.358900321e-12
863.391699,9.338100293e-12
863.880078,9.271700074e-12
864.368457,9.149899727e-12
864.856738,8.971500209e-12
865.345117,8.713499922e-12
865.833398,8.401899732e-12
866.321680,8.088200110e-12
866.810059,8.026200260e-12
867.298340,8.244300242e-12
867.786719,8.533300178e-12
868.275000,8.773899940e-12
868.763281,9.035799886e-12
869.251660,9.237899889e-12
869.739941,9.334599760e-12
870.228223,9.389899969e-12
870.716504,9.394399703e-12
871.204883,9.367000509e-12
871.693164,9.329399475e-12
872.181445,9.283600000e-12
872.669727,9.152000269e-12
873.158008,8.913200178e-12
873.646387,8.615400060e-12
874.134668,8.277499797e-12
874.622949,7.941500235e-12
875.111231,7.691299819e-12
875.599512,7.806499891e-12
876.087793,8.113900107e-12
876.576074,8.423600151e-12
877.064356,8.680299812e-12
877.552637,8.903600079e-12
878.040918,9.074900276e-12
878.529199,9.211399976e-12
879.017481,9.307600246e-12
879.505762,9.388499977e-12
879.993945,9.444199867e-12
880.482227,9.442400195e-12
880.970508,9.421200486e-12
881.458789,9.373499754e-12
881.947070,9.291100111e-12
882.435254,9.187899885e-12
882.923535,9.082100072e-12
883.411816,8.952700248e-12
883.900000,8.782899963e-12
884.388281,8.542599961e-12
884.876562,8.181599842e-12
885.364746,7.792699819e-12
885.853027,7.461399831e-12
886.341309,7.198500129e-12
886.829492,7.318000095e-12
887.317773,7.690399983e-12
887.805957,8.018499753e-12
888.294141,8.308699839e-12
888.782422,8.529300044e-12
889.270606,8.715900224e-12
889.758887,8.859900036e-12
890.247070,8.977300014e-12
890.735254,9.065799778e-12
891.223535,9.123199973e-12
891.711719,9.215699870e-12
892.199902,9.252599797e-12
892.688086,9.225599729e-12
893.176367,9.169299764e-12
893.664551,9.135899814e-12
894.152734,9.116399857e-12
894.640918,9.135299739e-12
895.129102,9.177599791e-12
895.617285,9.168700243e-12
896.105469,9.118900079e-12
896.593652,9.035899806e-12
897.081836,8.915799765e-12
897.570019,8.807299889e-12
898.058203,8.767400139e-12
898.546387,8.666000140e-12
899.034570,8.462799905e-12
899.522754,8.150500275e-12
900.010937,7.783699796e-12
900.499121,7.440599803e-12
900.987207,7.088800102e-12
901.475391,6.816799902e-12
901.963574,6.885100268e-12
902.451758,7.199499885e-12
902.939844,7.507500177e-12
903.428027,7.790900147e-12
903.916113,8.039500177e-12
904.404297,8.219799841e-12
904.892481,8.324099743e-12
905.380566,8.435099841e-12
905.868750,8.499400073e-12
906.356836,8.521799932e-12
906.845019,8.658900263e-12
907.333106,8.766100068e-12
907.821191,8.768900051e-12
908.309375,8.743999969e-12
908.797461,8.646500183e-12
909.285547,8.566100052e-12
909.773731,8.587500155e-12
910.261816,8.688399999e-12
910.749902,8.703400223e-12
911.237988,8.666199980e-12
911.726074,8.661499851e-12
912.214160,8.670700269e-12
912.702246,8.685400177e-12
913.190430,8.696199871e-12
913.678516,8.759299952e-12
914.166602,8.781499972e-12
914.654688,8.806300134e-12
915.142676,8.797900186e-12
915.630762,8.767599979e-12
916.118848,8.707999877e-12
916.606934,8.603600055e-12
917.095019,8.467500034e-12
917.583106,8.360899750e-12
918.071094,8.299900212e-12
918.559180,8.246299754e-12
919.047266,8.164500187e-12
919.535254,8.052200018e-12
920.023340,7.894799814e-12
920.511426,7.664500146e-12
920.999414,7.394599932e-12
921.487500,7.105799837e-12
921.975488,6.840499833e-12
922.463574,6.619499948e-12
922.951563,6.419100251e-12
923.439551,6.454399792e-12
923.927637,6.695000110e-12
924.415625,6.914400164e-12
924.903613,7.149900116e-12
925.391699,7.374900135e-12
925.879688,7.549499914e-12
926.367676,7.594300189e-12
926.855664,7.677399827e-12
927.343652,7.819699888e-12
927.831641,7.931900137e-12
928.319629,8.014899855e-12
928.807617,8.116199934e-12
929.295606,8.227999948e-12
929.783594,8.264199880e-12
930.271582,8.274099739e-12
930.759570,8.236299975e-12
931.247559,8.182500233e-12
931.735547,8.130099927e-12
932.223535,8.110899730e-12
932.711426,8.103300253e-12
933.199414,8.101400106e-12
933.687402,8.090599857e-12
934.175293,8.049900191e-12
934.663281,8.000999863e-12
935.151269,7.967699833e-12
935.639160,7.982199901e-12
936.127148,8.005699992e-12
936.615039,8.013800179e-12
937.102930,8.013000263e-12
937.590918,7.994699902e-12
938.078809,7.992499995e-12
938.566797,7.998099960e-12
939.054688,8.001500018e-12
939.542578,8.026099785e-12
940.030469,8.048700040e-12
940.518359,7.996899809e-12
941.006348,7.946500125e-12
941.494238,7.919099820e-12
941.982129,7.864799922e-12
942.470019,7.818399816e-12
942.957910,7.833300120e-12
943.445801,7.844400129e-12
943.933691,7.806900126e-12
944.421484,7.786900014e-12
944.909375,7.763999998e-12
945.397266,7.733400031e-12
945.885156,7.716799977e-12
946.372949,7.738200081e-12
946.860840,7.784000111e-12
947.348731,7.792200218e-12
947.836523,7.750399766e-12
948.324414,7.666299817e-12
948.812207,7.584600170e-12
949.300098,7.520800094e-12
949.787891,7.457000017e-12
950.275781,7.369699850e-12
950.763574,7.292699777e-12
951.251367,7.191500173e-12
951.739258,7.035699801e-12
952.227051,6.835599864e-12
952.714844,6.623899762e-12
953.202637,6.383499840e-12
953.690430,6.124900032e-12
954.178320,5.841899742e-12
954.666113,5.646200174e-12
955.153906,5.729399732e-12
955.641699,6.002000008e-12
956.129492,6.304100020e-12
956.617188,6.562699828e-12
957.104981,6.726100232e-12
957.592773,6.845999878e-12
958.080566,6.946799802e-12
958.568359,7.036399796e-12
959.056055,7.093000076e-12
959.543848,7.134299818e-12
960.031543,7.158900139e-12
960.519336,7.179999928e-12
961.007031,7.228099785e-12
961.494824,7.239500111e-12
961.982519,7.258599832e-12
962.470312,7.262599966e-12
962.958008,7.315300032e-12
963.445703,7.325099971e-12
963.933496,7.274499891e-12
964.421191,7.248999734e-12
964.908887,7.229499777e-12
965.396582,7.222700216e-12
965.884277,7.152999859e-12
966.371973,7.132899826e-12
966.859668,7.176400030e-12
967.347363,7.173400207e-12
967.835059,7.187900275e-12
968.322754,7.229499777e-12
968.810449,7.281599768e-12
969.298144,7.360300147e-12
969.785742,7.355699938e-12
970.273438,7.325500206e-12
970.761133,7.261299895e-12
971.248731,7.195299911e-12
971.736426,7.159399740e-12
972.224023,7.132899826e-12
972.711719,7.128900248e-12
973.199316,7.153699855e-12
973.687012,7.127199941e-12
974.174609,7.103200250e-12
974.662207,7.075600106e-12
975.149902,7.058900131e-12
975.637500,7.040800165e-12
976.125098,7.007299740e-12
976.612695,7.009999803e-12
977.100293,7.013499781e-12
977.587891,7.019699821e-12
978.075488,7.031700222e-12
978.563086,7.041400241e-12
979.050684,7.021400128e-12
979.538281,7.062300189e-12
980.025879,7.086500275e-12
980.513379,7.078500008e-12
981.000977,7.036800032e-12
981.488574,6.980599987e-12
981.976074,6.930099827e-12
982.463672,6.892499904e-12
982.951172,6.892399984e-12
983.438769,6.855099821e-12
983.926269,6.817200138e-12
984.413867,6.813000164e-12
984.901367,6.820800036e-12
985.388867,6.817599818e-12
985.876367,6.834899868e-12
986.363965,6.821300191e-12
986.851465,6.815999987e-12
987.338965,6.854299905e-12
987.826465,6.863999924e-12
988.313965,6.875500169e-12
988.801465,6.874300018e-12
989.288965,6.820600196e-12
989.776465,6.774399930e-12
990.263867,6.728900215e-12
990.751367,6.706900035e-12
991.238867,6.700099919e-12
991.726269,6.679600206e-12
992.213769,6.658000262e-12
992.701269,6.625799909e-12
993.188672,6.606000191e-12
993.676074,6.584899848e-12
994.163574,6.561899912e-12
994.650977,6.522100082e-12
995.138477,6.504399797e-12
995.625879,6.476200132e-12
996.113281,6.475899816e-12
996.600684,6.442499867e-12
997.088086,6.414400122e-12
997.575488,6.411299824e-12
998.062891,6.385900142e-12
998.550293,6.374900052e-12
999.037695,6.332899760e-12
999.525098,6.308900069e-12
1000.012500,6.311799972e-12
1000.499902,6.299399891e-12
1000.987207,6.279700093e-12
1001.474609,6.212099724e-12
1001.961914,6.077799930e-12
1002.449316,5.955200222e-12
1002.936621,5.852199836e-12
1003.424023,5.695400263e-12
1003.911328,5.554000038e-12
1004.398731,5.399100056e-12
1004.886035,5.222899890e-12
1005.373340,5.181999829e-12
1005.860644,5.262800196e-12
1006.347949,5.406600168e-12
1006.835254,5.537599823e-12
1007.322559,5.670400260e-12
1007.809863,5.756100041e-12
1008.297168,5.829799976e-12
1008.784473,5.898500022e-12
1009.271777,5.931999891e-12
1009.759082,5.957599969e-12
1010.246289,5.995999808e-12
1010.733594,6.033200051e-12
1011.401306,6.072944925e-12
1012.415237,6.084847626e-12
1013.430185,6.105479455e-12
1014.446149,6.112621520e-12
1015.463133,6.103099137e-12
1016.481136,6.089608817e-12
1017.500159,6.074531433e-12
1018.520205,6.057073731e-12
1019.541272,6.040409839e-12
1020.563364,6.023745391e-12
1021.586479,6.004700626e-12
1022.610621,5.985655305e-12
1023.635789,5.965817285e-12
1024.661986,5.945978709e-12
1025.689210,5.926140134e-12
1026.717465,5.907094813e-12
1027.746750,5.887256793e-12
1028.777068,5.866624964e-12
1029.808418,5.846786388e-12
1030.840802,5.826947813e-12
1031.874221,5.805522729e-12
1032.908676,5.781716217e-12
1033.944169,5.762671451e-12
1034.980699,5.746007004e-12
1036.018268,5.725375174e-12
1037.056878,5.703155725e-12
1038.096528,5.685698579e-12
1039.137221,5.667446512e-12
1040.178958,5.647608492e-12
1041.221738,5.628563171e-12
1042.265564,5.609518960e-12
1043.310437,5.589680385e-12
1044.356357,5.565080063e-12
1045.403325,5.531751723e-12
1046.451343,5.511913148e-12
1047.500412,5.504771639e-12
1048.550532,5.490488064e-12
1049.601705,5.469062425e-12
1050.653932,5.445255913e-12
1051.707214,5.426211702e-12
1052.761552,5.409546699e-12
1053.816946,5.389708124e-12
1054.873399,5.370663914e-12
1055.930911,5.355586530e-12
1056.989483,5.338128273e-12
1058.049116,5.315909934e-12
1059.109812,5.294483740e-12
1060.171570,5.278613102e-12
1061.234394,5.263536274e-12
1062.298282,5.246078016e-12
1063.363238,5.226239441e-12
1064.429261,5.208782294e-12
1065.496352,5.188943719e-12
1066.564513,5.163550698e-12
1067.633746,5.108796164e-12
1068.704050,5.038964801e-12
1069.775427,5.040552420e-12
1070.847878,5.059596631e-12
1071.921404,5.056423058e-12
1072.996007,5.034996864e-12
1074.071686,5.025475036e-12
1075.148444,5.012778526e-12
1076.226282,4.998494396e-12
1077.305200,4.985797886e-12
1078.385200,4.965959310e-12
1079.466282,4.945327481e-12
1080.548448,4.923108032e-12
1081.631700,4.896921757e-12
1082.716037,4.869941672e-12
1083.801461,4.849309287e-12
1084.887973,4.827090394e-12
1085.975574,4.789794117e-12
1087.064266,4.741388393e-12
1088.154049,4.689808542e-12
1089.244925,4.612835114e-12
1090.336894,4.483488580e-12
1091.429958,4.266058895e-12
1092.524118,3.931979742e-12
1093.619375,3.587584396e-12
1094.715730,3.623293610e-12
1095.813183,3.973243679e-12
1096.911737,4.255742980e-12
1098.011393,4.410483090e-12
1099.112150,4.493010686e-12
1100.214012,4.534274900e-12
1101.316977,4.550939348e-12
1102.421049,4.555700539e-12
1103.526227,4.556493793e-12
1104.632514,4.550939348e-12
1105.739909,4.542210219e-12
1106.848415,4.531100772e-12
1107.958031,4.519197794e-12
1109.068761,4.505707474e-12
1110.180603,4.492217431e-12
1111.293561,4.477140048e-12
1112.407634,4.461269132e-12
1113.522824,4.446192303e-12
1114.639132,4.432701983e-12
1115.756559,4.419211663e-12
1116.875106,4.404134835e-12
1117.994775,4.388263919e-12
1119.115566,4.372393281e-12
1120.237480,4.358109706e-12
1121.360520,4.343825577e-12
1122.484685,4.329542003e-12
1123.609977,4.314464896e-12
1124.736397,4.297800449e-12
1125.863947,4.281136279e-12
1126.992627,4.262885045e-12
1128.122438,4.221620831e-12
1129.253382,4.174802448e-12
1130.385460,4.173215107e-12
1131.518673,4.189879554e-12
1132.653022,4.177183044e-12
1133.788508,4.161312128e-12
1134.925132,4.158931532e-12
1136.062896,4.147822086e-12
1137.201800,4.131951170e-12
1138.341846,4.117667596e-12
1139.483035,4.104177276e-12
1140.625368,4.089100170e-12
1141.768847,4.077197191e-12
1142.913471,4.064500403e-12
1144.059243,4.046249169e-12
1145.206164,4.029584999e-12
1146.354235,4.020855870e-12
1147.503456,4.008952892e-12
1148.653830,3.995462849e-12
1149.805356,3.981178998e-12
1150.958038,3.966895423e-12
1152.111874,3.953405103e-12
1153.266868,3.939121529e-12
1154.423019,3.925631209e-12
1155.580330,3.911347635e-12
1156.738800,3.897064060e-12
1157.898432,3.883573740e-12
1159.059227,3.868496634e-12
1160.221185,3.851038932e-12
1161.384308,3.831200357e-12
1162.548597,3.813742377e-12
1163.714054,3.804220272e-12
1164.880678,3.784381697e-12
1166.048473,3.754227207e-12
1167.217438,3.746291610e-12
1168.387574,3.751846611e-12
1169.558884,3.747878952e-12
1170.731368,3.736769505e-12
1171.905028,3.723279185e-12
1173.079864,3.705821483e-12
1174.255878,3.670905802e-12
1175.433071,3.631228929e-12
1176.611444,3.638370716e-12
1177.790998,3.647099844e-12
1178.971735,3.638370716e-12
1180.153656,3.625674205e-12
1181.336761,3.613771227e-12
1182.521053,3.596313247e-12
1183.706531,3.574887608e-12
1184.893199,3.565365503e-12
1186.081055,3.560604034e-12
1187.270103,3.548700778e-12
1188.460343,3.529656289e-12
1189.651776,3.510611246e-12
1190.844403,3.508230650e-12
1192.038226,3.505056245e-12
1193.233245,3.492359735e-12
1194.429463,3.474902033e-12
1195.626880,3.459824927e-12
1196.825497,3.452682862e-12
1198.025316,3.438399288e-12
1199.226338,3.424115713e-12
1200.428564,3.416973648e-12
1201.631995,3.406657734e-12
1202.836633,3.389993286e-12
1204.042478,3.378090585e-12
1205.249532,3.370948520e-12
1206.457796,3.359045542e-12
1207.667271,3.341587562e-12
1208.877959,3.325716647e-12
1210.089860,3.317781327e-12
1211.302977,3.308258945e-12
1212.517310,3.299530094e-12
1213.732860,3.289214179e-12
1214.949628,3.278104455e-12
1216.167617,3.266201476e-12
1217.386826,3.253504965e-12
1218.607258,3.241601709e-12
1219.828913,3.230492263e-12
1221.051793,3.219382816e-12
1222.275899,3.208273092e-12
1223.501232,3.195576581e-12
1224.727793,3.182086539e-12
1225.955584,3.170183283e-12
1227.184606,3.159074113e-12
1228.414860,3.150344985e-12
1229.646347,3.140029070e-12
1230.879069,3.128125814e-12
1232.113027,3.115429303e-12
1233.348222,3.103526325e-12
1234.584655,3.092416601e-12
1235.822327,3.083688027e-12
1237.061241,3.074165367e-12
1238.301396,3.063055642e-12
1239.542795,3.052739728e-12
1240.785438,3.042423813e-12
1242.029327,3.031314089e-12
1243.274462,3.020204919e-12
1244.520847,3.008301663e-12
1245.768480,2.993224557e-12
1247.017364,2.979734237e-12
1248.267501,2.974179791e-12
1249.518890,2.966244195e-12
1250.771535,2.955928002e-12
1252.025435,2.944818833e-12
1253.280592,2.933709109e-12
1254.537007,2.921806130e-12
1255.794682,2.906729024e-12
1257.053617,2.893238704e-12
1258.313815,2.884509853e-12
1259.575276,2.875780725e-12
1260.838002,2.863084214e-12
1262.101993,2.852768299e-12
1263.367252,2.846419767e-12
1264.633779,2.837691193e-12
1265.901576,2.825787937e-12
1267.170644,2.813884958e-12
1268.440984,2.801188448e-12
1269.712597,2.788491660e-12
1270.985486,2.774208085e-12
1272.259650,2.758337170e-12
1273.535092,2.738498872e-12
1274.811812,2.713899105e-12
1276.089813,2.680570488e-12
1277.369094,2.628990636e-12
1278.649658,2.545668953e-12
1279.931506,2.402832378e-12
1281.214639,2.210796268e-12
1282.499058,2.156835682e-12
1283.784765,2.309988451e-12
1285.071761,2.462347826e-12
1286.360046,2.544875699e-12
1287.649624,2.585346104e-12
1288.940494,2.604391147e-12
1290.232659,2.612326466e-12
1291.526118,2.613913530e-12
1292.820875,2.611532934e-12
1294.116929,2.605978211e-12
1295.414283,2.599629956e-12
1296.712937,2.593281423e-12
1298.012893,2.585346104e-12
1299.314153,2.578204317e-12
1300.616717,2.569475188e-12
1301.920587,2.561539869e-12
1303.225764,2.552811018e-12
1304.532249,2.544082167e-12
1305.840044,2.535353039e-12
1307.149150,2.526624188e-12
1308.459569,2.517895614e-12
1309.771301,2.509166486e-12
1311.084348,2.500437635e-12
1312.398712,2.490121720e-12
1313.714393,2.481392591e-12
1315.031393,2.471076677e-12
1316.349714,2.459173698e-12
1317.669356,2.452031633e-12
1318.990321,2.447270442e-12
1320.312610,2.439335123e-12
1321.636225,2.430606272e-12
1322.961167,2.421877143e-12
1324.287437,2.413941824e-12
1325.615037,2.405212973e-12
1326.943967,2.396484122e-12
1328.274230,2.387755271e-12
1329.605827,2.379819675e-12
1330.938758,2.371090824e-12
1332.273026,2.363155505e-12
1333.608631,2.354426376e-12
1334.945575,2.345697803e-12
1336.283860,2.337762206e-12
1337.623486,2.329033355e-12
1338.964455,2.321097897e-12
1340.306769,2.312369185e-12
1341.650428,2.303640195e-12
1342.995434,2.295704876e-12
1344.341788,2.287769418e-12
1345.689492,2.278246897e-12
1347.038548,2.269518184e-12
1348.388955,2.262376120e-12
1349.740717,2.253647408e-12
1351.093834,2.244918418e-12
1352.448307,2.237776631e-12
1353.804138,2.229841173e-12
1355.161328,2.221112322e-12
1356.519879,2.213970396e-12
1357.879792,2.206035077e-12
1359.241068,2.198099619e-12
1360.603708,2.190957832e-12
1361.967715,2.183022513e-12
1363.333089,2.175087055e-12
1364.699832,2.166358204e-12
1366.067946,2.158422746e-12
1367.437430,2.151280959e-12
1368.808288,2.141758437e-12
1370.180520,2.132236054e-12
1371.554127,2.126681192e-12
1372.929112,2.120332937e-12
1374.305475,2.110810415e-12
1375.683218,2.103668628e-12
1377.062342,2.097320373e-12
1378.442848,2.090971979e-12
1379.824739,2.083830192e-12
1381.208015,2.076688405e-12
1382.592678,2.068752947e-12
1383.978728,2.061611160e-12
1385.366169,2.054469372e-12
1386.755000,2.047327446e-12
1388.145223,2.040185659e-12
1389.536841,2.032250201e-12
1390.929853,2.025108414e-12
1392.324262,2.017173095e-12
1393.720068,2.009237637e-12
1395.117274,2.002095850e-12
1396.515881,1.995747595e-12
1397.915890,1.989399201e-12
1399.317302,1.981463743e-12
1400.720119,1.974321956e-12
1402.124343,1.967973701e-12
1403.529974,1.960831775e-12
1404.937015,1.953689988e-12
1406.345466,1.946548200e-12
1407.755329,1.940199945e-12
1409.166605,1.933058158e-12
1410.579296,1.925916093e-12
1411.993404,1.918774306e-12
1413.408929,1.911632519e-12
1414.825873,1.905284264e-12
1416.244237,1.898142477e-12
1417.664024,1.891000551e-12
1419.085234,1.884652295e-12
1420.507868,1.877510369e-12
1421.931929,1.871161975e-12
1423.357417,1.864020188e-12
1424.784335,1.857671933e-12
1426.212683,1.851323539e-12
1427.642463,1.844181752e-12
1429.073676,1.837833496e-12
1430.506324,1.830691709e-12
1431.940408,1.824343315e-12
1433.375930,1.817995060e-12
1434.812891,1.811646805e-12
1436.251293,1.805298411e-12
1437.691136,1.798156624e-12
1439.132423,1.787840709e-12
1440.575155,1.776731123e-12
1442.019334,1.769589197e-12
1443.464960,1.765621538e-12
1444.912035,1.763240942e-12
1446.360561,1.759273283e-12
1447.810539,1.753718420e-12
1449.261971,1.746576633e-12
1450.714858,1.740228378e-12
1452.169201,1.733086591e-12
1453.625002,1.723564069e-12
1455.082263,1.716422282e-12
1456.540985,1.714041686e-12
1458.001169,1.710074027e-12
1459.462817,1.703725633e-12
1460.925930,1.697377378e-12
1462.390510,1.690235452e-12
1463.856558,1.682300133e-12
1465.324076,1.678332473e-12
1466.793065,1.673571143e-12
1468.263527,1.668016419e-12
1469.735463,1.662461696e-12
1471.208874,1.656906834e-12
1472.683763,1.650558579e-12
1474.160130,1.644210185e-12
1475.637977,1.637861929e-12
1477.117306,1.631513674e-12
1478.598118,1.625165280e-12
1480.080414,1.620404227e-12
1481.564197,1.615642897e-12
1483.049466,1.610088174e-12
1484.536225,1.603739919e-12
1486.024475,1.597391525e-12
1487.514216,1.589456067e-12
1489.005451,1.585488407e-12
1490.498180,1.582314280e-12
1491.992406,1.577553227e-12
1493.488131,1.571998365e-12
1494.985354,1.566443503e-12
1496.484079,1.560095247e-12
1497.984306,1.554540524e-12
1499.486037,1.549779333e-12
1500.989273,1.544224471e-12
1502.494017,1.536289151e-12
1504.000269,1.529147364e-12
1505.508031,1.525179566e-12
1507.017304,1.522005438e-12
1508.528091,1.516450715e-12
1510.040392,1.510895992e-12
1511.554209,1.506134800e-12
1513.069544,1.500579938e-12
1514.586398,1.495025215e-12
1516.104773,1.490264023e-12
1517.624670,1.484709161e-12
1519.146090,1.478360906e-12
1520.669036,1.473599576e-12
1522.193508,1.468838384e-12
1523.719509,1.463283661e-12
1525.247040,1.455348342e-12
1526.776102,1.448999948e-12
1528.306697,1.445825820e-12
1529.838826,1.442651693e-12
1531.372491,1.436303437e-12
1532.907694,1.426780916e-12
1534.444435,1.418051926e-12
1535.982718,1.415671469e-12
1537.522542,1.416465001e-12
1539.063910,1.413290873e-12
1540.606824,1.405355415e-12
1542.151284,1.391865234e-12
